OriginName,DestinationName,RecordedAtTime,VehicleLocation.Latitude,VehicleLocation.Longitude
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:33:50,40.874809,-73.879432
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:43:55,40.867193,-73.89666
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:43:56,40.874473,-73.891629
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:44:13,40.863947,-73.894498
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:44:17,40.872455,-73.881537
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:44:18,40.878852,-73.87347
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:53:59,40.872472,-73.881804
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:54:15,40.873524,-73.879508
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:54:12,40.880406,-73.886153
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:54:15,40.880122,-73.876496
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 06:54:12,40.873999,-73.855824
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:03:30,40.880648,-73.877618
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:03:44,40.864442,-73.89422
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:03:01,40.874665,-73.879411
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:03:39,40.875368,-73.860119
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:03:47,40.871274,-73.893305
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:03:42,40.868618,-73.842685
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:13:25,40.873559,-73.854447
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:13:14,40.871582,-73.89266
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:13:25,40.878907,-73.873684
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:13:32,40.869958,-73.845258
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:13:14,40.876606,-73.883442
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:13:18,40.869347,-73.825618
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:23:54,40.86784,-73.834634
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:24:19,40.874796,-73.882686
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:24:07,40.871811,-73.891476
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:23:58,40.872588,-73.851372
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:24:08,40.869063,-73.824036
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:24:16,40.87948,-73.875167
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:33:55,40.864439,-73.824533
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:34:17,40.879589,-73.875385
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:34:06,40.873214,-73.880091
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:34:00,40.867584,-73.897316
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:33:56,40.868149,-73.833685
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:34:16,40.874754,-73.858195
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:44:02,40.864661,-73.824333
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:44:12,40.876072,-73.862325
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:43:59,40.878747,-73.872571
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:44:01,40.867176,-73.896622
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:44:26,40.876925,-73.883953
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:44:01,40.862854,-73.825955
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:44:10,40.867068,-73.83702
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:53:09,40.871798,-73.848899
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:53:17,40.875841,-73.861606
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:53:31,40.880421,-73.886109
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:53:12,40.880129,-73.87651
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:53:16,40.86064,-73.823473
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:53:27,40.865875,-73.893811
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 07:53:03,40.86882,-73.82276
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:04:15,40.871106,-73.82936
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:04:20,40.867034,-73.837127
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:04:06,40.879576,-73.878993
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:04:10,40.87611,-73.862446
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:04:22,40.876828,-73.889775
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:03:57,40.860749,-73.823146
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:14:22,40.860804,-73.822983
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:14:27,40.864519,-73.89419
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:14:28,40.869907,-73.826207
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:14:18,40.877884,-73.86841
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:14:09,40.869991,-73.845321
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:14:18,40.873806,-73.879288
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:23:30,40.872576,-73.881294
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:23:47,40.873646,-73.854716
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:23:36,40.870845,-73.827093
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:23:44,40.878747,-73.872571
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:23:43,40.864596,-73.894161
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:34:16,40.864142,-73.894308
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:34:27,40.877386,-73.866456
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:34:21,40.867022,-73.837163
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:34:13,40.873473,-73.854177
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:44:16,40.872029,-73.849647
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:44:23,40.867638,-73.820892
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:44:08,40.868265,-73.833117
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:54:16,40.880643,-73.87762
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:54:09,40.868541,-73.832289
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:54:20,40.86498,-73.894014
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:54:11,40.860877,-73.822765
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 08:54:01,40.87759,-73.879651
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:04:09,40.876064,-73.8623
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:04:13,40.877493,-73.879675
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:04:18,40.873369,-73.889379
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:04:12,40.860859,-73.82282
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:04:20,40.879513,-73.875233
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:13:34,40.866783,-73.839152
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:13:39,40.877937,-73.868633
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:13:13,40.876609,-73.883447
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:13:31,40.87431,-73.856808
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:24:14,40.874754,-73.879424
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:24:22,40.86475,-73.894102
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:24:16,40.870963,-73.827597
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:24:05,40.872732,-73.851818
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:24:15,40.867086,-73.836964
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:34:15,40.878208,-73.869771
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:34:12,40.860859,-73.82282
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:33:54,40.874659,-73.879411
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:34:33,40.868617,-73.832072
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:34:15,40.875391,-73.86019
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:44:11,40.871911,-73.849266
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:44:22,40.864711,-73.894117
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:44:10,40.87881,-73.873212
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:44:30,40.860822,-73.822929
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:44:15,40.867832,-73.834659
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:53:43,40.868734,-73.831683
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:54:08,40.873753,-73.855051
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:53:53,40.867458,-73.82089
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 09:53:50,40.874046,-73.890673
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:03:21,40.860804,-73.822983
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:03:40,40.879576,-73.878993
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:03:33,40.868203,-73.833311
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:03:49,40.880062,-73.885859
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:14:09,40.877202,-73.865878
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:14:16,40.865955,-73.893928
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:14:13,40.876533,-73.879681
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:14:35,40.864369,-73.894263
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:14:32,40.879576,-73.878993
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:24:36,40.869397,-73.844189
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:24:09,40.866128,-73.894286
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:24:37,40.873947,-73.882407
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:24:09,40.878417,-73.870581
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:24:35,40.864369,-73.894263
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:24:20,40.87763,-73.867367
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:34:06,40.871016,-73.828359
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:34:07,40.866066,-73.894149
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:34:09,40.880654,-73.877609
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:34:04,40.873202,-73.853339
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:33:52,40.865977,-73.893972
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:34:13,40.872879,-73.852294
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:43:32,40.860804,-73.822983
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:43:41,40.876098,-73.862406
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:43:28,40.868652,-73.831962
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:43:42,40.860749,-73.823146
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:43:47,40.873588,-73.879387
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:43:36,40.86858,-73.832181
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:54:13,40.867753,-73.841025
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:54:26,40.860749,-73.823146
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 10:54:30,40.879209,-73.874628
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:04:18,40.864442,-73.89422
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:04:14,40.87757,-73.879656
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:04:15,40.869361,-73.825736
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:04:12,40.864596,-73.894161
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:04:24,40.873809,-73.855226
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:14:37,40.865932,-73.893884
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:14:14,40.877703,-73.867665
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:14:19,40.860713,-73.823255
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:14:12,40.864596,-73.894161
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:14:19,40.867896,-73.83446
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:24:04,40.877889,-73.884486
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:23:36,40.872732,-73.851818
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:23:46,40.866163,-73.823062
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:34:25,40.864557,-73.894176
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:34:32,40.879576,-73.878993
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:34:29,40.869564,-73.830677
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:34:14,40.860859,-73.82282
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:43:57,40.8691,-73.896138
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:43:55,40.879576,-73.878993
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:44:00,40.860989,-73.823966
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:43:42,40.879557,-73.879
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:54:28,40.874449,-73.891575
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:54:19,40.864557,-73.894176
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:54:22,40.876053,-73.862265
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 11:54:37,40.875603,-73.860859
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:03:59,40.87742,-73.884219
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:03:52,40.864557,-73.894176
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:03:51,40.868212,-73.83327
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:04:01,40.866709,-73.839012
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:14:16,40.879576,-73.878972
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:14:25,40.865474,-73.823608
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:14:38,40.864845,-73.824168
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:14:45,40.87669,-73.879704
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:23:45,40.877843,-73.868237
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:24:01,40.872516,-73.881822
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:24:08,40.860676,-73.823364
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:24:06,40.880402,-73.877082
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:34:11,40.871154,-73.847567
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:34:05,40.879573,-73.878994
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:34:24,40.864634,-73.894146
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:34:27,40.864102,-73.894304
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:34:00,40.875504,-73.860541
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:44:17,40.869564,-73.830677
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:44:31,40.877178,-73.865803
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:44:21,40.87279,-73.881935
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:44:22,40.866819,-73.837793
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:54:19,40.860768,-73.823092
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:54:31,40.869732,-73.844825
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:54:29,40.873884,-73.890313
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:54:21,40.879578,-73.878979
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 12:54:25,40.869203,-73.824776
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 13:04:40,40.869544,-73.830668
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 13:04:47,40.866135,-73.894299
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 13:04:33,40.879205,-73.885604
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 13:04:43,40.877211,-73.865908
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 13:04:30,40.860813,-73.822956
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 13:14:45,40.860747,-73.823152
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 13:14:41,40.864222,-73.894316
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 13:14:35,40.875241,-73.879492
VALENTINE AV/E 192 ST,CO-OP CITY EARHART LA via GUNHILL,2017-06-01 13:14:38,40.872842,-73.852175
